stn;time;gor000za;gre000z0
LUZ;201706221140;7;887
LUZ;201706221150;5;899
LUZ;201706221200;8;890
LUZ;201706221210;11;879
LUZ;201706221220;3;883
LUZ;201706221230;4;876
LUZ;201706221240;4;868
LUZ;201706221250;14;855
LUZ;201706221300;3;851
LUZ;201706221310;4;844
LUZ;201706221320;8;841
LUZ;201706221330;11;827
LUZ;201706221340;8;818
LUZ;201706221350;14;822
LUZ;201706221400;13;796
LUZ;201706221410;72;708
LUZ;201706221420;18;687
LUZ;201706221430;31;669
LUZ;201706221440;36;582
LUZ;201706221450;29;528
LUZ;201706221500;30;482
LUZ;201706221510;25;366
LUZ;201706221520;12;363
LUZ;201706221530;13;353
LUZ;201706221540;58;410
LUZ;201706221550;59;231
LUZ;201706221600;8;153
LUZ;201706221610;4;134
LUZ;201706221620;5;117
LUZ;201706221630;2;110
LUZ;201706221640;4;119
LUZ;201706221650;19;161
LUZ;201706221700;79;351
LUZ;201706221710;18;389
LUZ;201706221720;34;313
LUZ;201706221730;6;249
LUZ;201706221740;10;219
LUZ;201706221750;23;163
LUZ;201706221800;7;152
LUZ;201706221810;7;130
LUZ;201706221820;8;107
LUZ;201706221830;9;80
LUZ;201706221840;7;56
LUZ;201706221850;6;26
LUZ;201706221900;2;15
LUZ;201706221910;2;8
LUZ;201706221920;1;4
LUZ;201706221930;1;2
LUZ;201706221940;0;0
LUZ;201706221950;0;0
LUZ;201706222000;0;0
LUZ;201706222010;0;0
LUZ;201706222020;0;0
LUZ;201706222030;0;0
LUZ;201706222040;0;0
LUZ;201706222050;0;0
LUZ;201706222100;0;0
LUZ;201706222110;0;0
LUZ;201706222120;0;0
LUZ;201706222130;0;0
LUZ;201706222140;0;0
LUZ;201706222150;0;0
LUZ;201706222200;0;0
LUZ;201706222210;0;0
LUZ;201706222220;0;0
LUZ;201706222230;0;0
LUZ;201706222240;0;0
LUZ;201706222250;0;0
LUZ;201706222300;0;0
LUZ;201706222310;0;0
LUZ;201706222320;0;0
LUZ;201706222330;0;0
LUZ;201706222340;0;0
LUZ;201706222350;0;0
LUZ;201706230000;0;0
LUZ;201706230010;0;0
LUZ;201706230020;0;0
LUZ;201706230030;0;0
LUZ;201706230040;0;0
LUZ;201706230050;0;0
LUZ;201706230100;0;0
LUZ;201706230110;0;0
LUZ;201706230120;0;0
LUZ;201706230130;0;0
LUZ;201706230140;0;0
LUZ;201706230150;0;0
LUZ;201706230200;0;0
LUZ;201706230210;0;0
LUZ;201706230220;0;0
LUZ;201706230230;0;0
LUZ;201706230240;0;0
LUZ;201706230250;0;0
LUZ;201706230300;0;0
LUZ;201706230310;0;0
LUZ;201706230320;0;0
LUZ;201706230330;1;1
LUZ;201706230340;1;3
LUZ;201706230350;1;7
LUZ;201706230400;3;14
LUZ;201706230410;3;23
LUZ;201706230420;2;31
LUZ;201706230430;5;41
LUZ;201706230440;13;71
LUZ;201706230450;11;84
LUZ;201706230500;11;76
LUZ;201706230510;27;128
LUZ;201706230520;33;181
LUZ;201706230530;46;176
LUZ;201706230540;69;227
LUZ;201706230550;58;206
LUZ;201706230600;67;252
LUZ;201706230610;33;319
LUZ;201706230620;6;354
LUZ;201706230630;21;378
LUZ;201706230640;118;309
LUZ;201706230650;23;389
LUZ;201706230700;33;459
LUZ;201706230710;123;393
LUZ;201706230720;116;445
LUZ;201706230730;105;340
LUZ;201706230740;160;515
LUZ;201706230750;124;317
LUZ;201706230800;101;330
LUZ;201706230810;94;369
LUZ;201706230820;132;336
LUZ;201706230830;137;348
LUZ;201706230840;199;442
LUZ;201706230850;227;661
LUZ;201706230900;205;619
LUZ;201706230910;254;690
LUZ;201706230920;261;711
LUZ;201706230930;237;727
LUZ;201706230940;216;812
LUZ;201706230950;161;899
LUZ;201706231000;187;922
LUZ;201706231010;132;855
LUZ;201706231020;62;948
LUZ;201706231030;21;964
LUZ;201706231040;23;936
LUZ;201706231050;6;928
LUZ;201706231100;6;926
LUZ;201706231110;8;930
LUZ;201706231120;5;932
LUZ;201706231130;11;939
LUZ;201706231140;5;947
LUZ;201706231150;5;955
LUZ;201706231200;70;944
LUZ;201706231210;6;947
LUZ;201706231220;57;950
LUZ;201706231230;62;974
LUZ;201706231240;153;896
LUZ;201706231250;97;930
LUZ;201706231300;92;908
LUZ;201706231310;92;880
LUZ;201706231320;126;863
LUZ;201706231330;228;456
LUZ;201706231340;110;267
LUZ;201706231350;273;467
LUZ;201706231400;157;816
LUZ;201706231410;159;795
LUZ;201706231420;65;840
LUZ;201706231430;204;498
LUZ;201706231440;183;719
LUZ;201706231450;191;574
LUZ;201706231500;147;382
LUZ;201706231510;81;260
LUZ;201706231520;186;446
LUZ;201706231530;120;316
LUZ;201706231540;8;224
LUZ;201706231550;49;216
LUZ;201706231600;82;223
LUZ;201706231610;41;522
LUZ;201706231620;6;451
LUZ;201706231630;92;362
LUZ;201706231640;75;147
LUZ;201706231650;86;230
LUZ;201706231700;41;168
LUZ;201706231710;69;264
LUZ;201706231720;42;148
LUZ;201706231730;12;121
LUZ;201706231740;13;108
LUZ;201706231750;23;119
LUZ;201706231800;11;79
LUZ;201706231810;10;72
LUZ;201706231820;6;71
LUZ;201706231830;6;66
LUZ;201706231840;9;59
LUZ;201706231850;4;27
LUZ;201706231900;3;26
LUZ;201706231910;4;16
LUZ;201706231920;2;8
LUZ;201706231930;1;5
LUZ;201706231940;1;1
LUZ;201706231950;0;0
LUZ;201706232000;0;0
LUZ;201706232010;0;0
LUZ;201706232020;0;0
LUZ;201706232030;0;0
LUZ;201706232040;0;0
LUZ;201706232050;0;0
LUZ;201706232100;0;0
LUZ;201706232110;0;0
LUZ;201706232120;0;0
LUZ;201706232130;0;0
LUZ;201706232140;0;0
LUZ;201706232150;0;0
LUZ;201706232200;0;0
LUZ;201706232210;0;0
LUZ;201706232220;0;0
LUZ;201706232230;0;0
LUZ;201706232240;0;0
LUZ;201706232250;0;0
LUZ;201706232300;0;0
LUZ;201706232310;0;0
LUZ;201706232320;0;0
LUZ;201706232330;0;0
LUZ;201706232340;0;0
LUZ;201706232350;0;0
LUZ;201706240000;0;0
LUZ;201706240010;0;0
LUZ;201706240020;0;0
LUZ;201706240030;0;0
LUZ;201706240040;0;0
LUZ;201706240050;0;0
LUZ;201706240100;0;0
LUZ;201706240110;0;0
LUZ;201706240120;0;0
LUZ;201706240130;0;0
LUZ;201706240140;0;0
LUZ;201706240150;0;0
LUZ;201706240200;0;0
LUZ;201706240210;0;0
LUZ;201706240220;0;0
LUZ;201706240230;0;0
LUZ;201706240240;0;0
LUZ;201706240250;0;0
LUZ;201706240300;0;0
LUZ;201706240310;0;0
LUZ;201706240320;0;1
LUZ;201706240330;1;2
LUZ;201706240340;1;4
LUZ;201706240350;1;8
LUZ;201706240400;1;12
LUZ;201706240410;1;15
LUZ;201706240420;3;20
LUZ;201706240430;6;34
LUZ;201706240440;7;42
LUZ;201706240450;2;34
LUZ;201706240500;3;47
LUZ;201706240510;6;47
LUZ;201706240520;2;31
LUZ;201706240530;4;31
LUZ;201706240540;9;35
LUZ;201706240550;3;24
LUZ;201706240600;6;32
LUZ;201706240610;3;42
LUZ;201706240620;6;45
LUZ;201706240630;3;34
LUZ;201706240640;4;41
LUZ;201706240650;18;61
LUZ;201706240700;13;79
LUZ;201706240710;11;58
LUZ;201706240720;22;107
LUZ;201706240730;12;63
LUZ;201706240740;24;134
LUZ;201706240750;22;146
LUZ;201706240800;19;125
LUZ;201706240810;28;132
LUZ;201706240820;7;87
LUZ;201706240830;29;155
LUZ;201706240840;37;167
LUZ;201706240850;34;150
LUZ;201706240900;38;199
LUZ;201706240910;41;320
LUZ;201706240920;14;260
LUZ;201706240930;38;335
LUZ;201706240940;54;276
LUZ;201706240950;14;268
LUZ;201706241000;17;255
LUZ;201706241010;33;303
LUZ;201706241020;20;325
LUZ;201706241030;31;300
LUZ;201706241040;32;215
LUZ;201706241050;8;156
LUZ;201706241100;10;170
LUZ;201706241110;14;195
LUZ;201706241120;21;230
LUZ;201706241130;5;245
LUZ;201706241140;6;264
LUZ;201706241150;16;228
LUZ;201706241200;7;217
LUZ;201706241210;6;187
LUZ;201706241220;32;250
LUZ;201706241230;18;226
LUZ;201706241240;24;136
LUZ;201706241250;15;155
LUZ;201706241300;20;131
LUZ;201706241310;39;197
LUZ;201706241320;8;170
LUZ;201706241330;10;177
LUZ;201706241340;2;159
LUZ;201706241350;11;156
LUZ;201706241400;14;195
LUZ;201706241410;11;173
LUZ;201706241420;2;148
LUZ;201706241430;9;167
LUZ;201706241440;4;171
LUZ;201706241450;6;172
LUZ;201706241500;12;168
LUZ;201706241510;11;184
LUZ;201706241520;25;213
LUZ;201706241530;45;231
LUZ;201706241540;22;219
LUZ;201706241550;59;287
LUZ;201706241600;65;365
LUZ;201706241610;96;402
LUZ;201706241620;11;467
LUZ;201706241630;14;427
LUZ;201706241640;8;381
LUZ;201706241650;9;347
LUZ;201706241700;10;321
LUZ;201706241710;10;287
LUZ;201706241720;9;252
LUZ;201706241730;10;224
LUZ;201706241740;7;192
LUZ;201706241750;17;161
LUZ;201706241800;12;136
LUZ;201706241810;23;94
LUZ;201706241820;6;89
LUZ;201706241830;6;70
LUZ;201706241840;5;51
LUZ;201706241850;5;33
LUZ;201706241900;4;20
LUZ;201706241910;2;9
LUZ;201706241920;1;5
LUZ;201706241930;1;3
LUZ;201706241940;1;0
LUZ;201706241950;0;0
LUZ;201706242000;0;0
LUZ;201706242010;0;0
LUZ;201706242020;0;0
LUZ;201706242030;0;0
LUZ;201706242040;0;0
LUZ;201706242050;0;0
LUZ;201706242100;0;0
LUZ;201706242110;0;0
LUZ;201706242120;0;0
LUZ;201706242130;0;0
LUZ;201706242140;0;0
LUZ;201706242150;0;0
LUZ;201706242200;0;0
LUZ;201706242210;0;0
LUZ;201706242220;0;0
LUZ;201706242230;0;0
LUZ;201706242240;0;0
LUZ;201706242250;0;0
LUZ;201706242300;0;0
LUZ;201706242310;0;0
LUZ;201706242320;0;0
LUZ;201706242330;0;0
LUZ;201706242340;0;0
LUZ;201706242350;0;0
LUZ;201706250000;0;0
LUZ;201706250010;0;1
LUZ;201706250020;0;1
LUZ;201706250030;0;0
LUZ;201706250040;0;0
LUZ;201706250050;0;0
LUZ;201706250100;0;0
LUZ;201706250110;0;0
LUZ;201706250120;0;0
LUZ;201706250130;1;0
LUZ;201706250140;0;0
LUZ;201706250150;0;0
LUZ;201706250200;0;0
LUZ;201706250210;0;0
LUZ;201706250220;0;0
LUZ;201706250230;0;0
LUZ;201706250240;0;0
LUZ;201706250250;0;0
LUZ;201706250300;0;0
LUZ;201706250310;0;0
LUZ;201706250320;0;0
LUZ;201706250330;0;0
LUZ;201706250340;0;0
LUZ;201706250350;0;0
LUZ;201706250400;1;0
LUZ;201706250410;1;7
LUZ;201706250420;2;12
LUZ;201706250430;2;19
LUZ;201706250440;2;13
LUZ;201706250450;2;13
LUZ;201706250500;4;27
LUZ;201706250510;2;30
LUZ;201706250520;2;35
LUZ;201706250530;9;29
LUZ;201706250540;2;18
LUZ;201706250550;2;22
LUZ;201706250600;5;10
LUZ;201706250610;5;9
LUZ;201706250620;3;13
LUZ;201706250630;1;22
LUZ;201706250640;3;20
LUZ;201706250650;3;18
LUZ;201706250700;3;30
LUZ;201706250710;8;39
LUZ;201706250720;5;56
LUZ;201706250730;6;33
LUZ;201706250740;19;48
LUZ;201706250750;13;102
LUZ;201706250800;13;108
LUZ;201706250810;12;121
LUZ;201706250820;9;98
LUZ;201706250830;20;124
LUZ;201706250840;12;170
LUZ;201706250850;17;198
LUZ;201706250900;75;335
LUZ;201706250910;156;579
LUZ;201706250920;37;430
LUZ;201706250930;105;501
LUZ;201706250940;82;1004
LUZ;201706250950;97;1006
LUZ;201706251000;160;1013
LUZ;201706251010;58;1034
LUZ;201706251020;272;868
LUZ;201706251030;254;711
LUZ;201706251040;122;586
LUZ;201706251050;212;947
LUZ;201706251100;290;777
LUZ;201706251110;69;398
LUZ;201706251120;26;370
LUZ;201706251130;351;761
LUZ;201706251140;248;788
LUZ;201706251150;248;1018
LUZ;201706251200;290;887
LUZ;201706251210;287;660
LUZ;201706251220;342;848
LUZ;201706251230;286;800
LUZ;201706251240;146;959
LUZ;201706251250;170;918
LUZ;201706251300;288;775
LUZ;201706251310;83;918
LUZ;201706251320;274;793
LUZ;201706251330;303;700
LUZ;201706251340;306;685
LUZ;201706251350;310;634
LUZ;201706251400;334;557
LUZ;201706251410;240;716
LUZ;201706251420;218;310
LUZ;201706251430;276;580
LUZ;201706251440;272;559
LUZ;201706251450;216;643
LUZ;201706251500;266;395
LUZ;201706251510;135;259
LUZ;201706251520;136;259
LUZ;201706251530;24;155
LUZ;201706251540;99;279
LUZ;201706251550;186;397
LUZ;201706251600;83;230
LUZ;201706251610;140;373
LUZ;201706251620;125;443
LUZ;201706251630;130;310
LUZ;201706251640;104;364
LUZ;201706251650;127;242
LUZ;201706251700;91;247
LUZ;201706251710;71;158
LUZ;201706251720;59;290
LUZ;201706251730;33;296
LUZ;201706251740;23;267
LUZ;201706251750;3;235
LUZ;201706251800;12;232
LUZ;201706251810;14;190
LUZ;201706251820;8;163
LUZ;201706251830;13;122
LUZ;201706251840;10;95
LUZ;201706251850;13;51
LUZ;201706251900;4;33
LUZ;201706251910;4;22
LUZ;201706251920;3;11
LUZ;201706251930;2;4
LUZ;201706251940;1;1
LUZ;201706251950;0;0
LUZ;201706252000;0;0
LUZ;201706252010;0;0
LUZ;201706252020;0;0
LUZ;201706252030;0;0
LUZ;201706252040;0;0
LUZ;201706252050;1;0
LUZ;201706252100;0;0
LUZ;201706252110;0;0
LUZ;201706252120;0;0
LUZ;201706252130;1;0
LUZ;201706252140;0;0
LUZ;201706252150;0;0
LUZ;201706252200;0;0
LUZ;201706252210;0;0
LUZ;201706252220;0;0
LUZ;201706252230;0;0
LUZ;201706252240;0;0
LUZ;201706252250;0;0
LUZ;201706252300;0;0
LUZ;201706252310;0;0
LUZ;201706252320;0;0
LUZ;201706252330;0;0
LUZ;201706252340;0;0
LUZ;201706252350;0;0
LUZ;201706260000;0;0
LUZ;201706260010;0;0
LUZ;201706260020;0;0
LUZ;201706260030;0;0
LUZ;201706260040;0;0
LUZ;201706260050;0;0
LUZ;201706260100;0;0
LUZ;201706260110;0;0
LUZ;201706260120;0;0
LUZ;201706260130;0;0
LUZ;201706260140;0;0
LUZ;201706260150;0;0
LUZ;201706260200;0;0
LUZ;201706260210;0;0
LUZ;201706260220;0;0
LUZ;201706260230;0;0
LUZ;201706260240;0;0
LUZ;201706260250;0;0
LUZ;201706260300;0;0
LUZ;201706260310;0;0
LUZ;201706260320;0;0
LUZ;201706260330;1;2
LUZ;201706260340;1;5
LUZ;201706260350;3;11
LUZ;201706260400;4;22
LUZ;201706260410;4;36
LUZ;201706260420;5;53
LUZ;201706260430;6;73
LUZ;201706260440;8;97
LUZ;201706260450;8;124
LUZ;201706260500;7;150
LUZ;201706260510;8;176
LUZ;201706260520;8;204
LUZ;201706260530;8;233
LUZ;201706260540;9;262
LUZ;201706260550;9;292
LUZ;201706260600;9;322
LUZ;201706260610;9;352
LUZ;201706260620;8;381
LUZ;201706260630;9;410
LUZ;201706260640;8;438
LUZ;201706260650;9;467
LUZ;201706260700;8;496
LUZ;201706260710;8;524
LUZ;201706260720;8;551
LUZ;201706260730;8;580
LUZ;201706260740;8;608
LUZ;201706260750;8;635
LUZ;201706260800;7;659
LUZ;201706260810;7;685
LUZ;201706260820;7;709
LUZ;201706260830;6;732
LUZ;201706260840;6;752
LUZ;201706260850;5;768
LUZ;201706260900;8;789
LUZ;201706260910;6;807
LUZ;201706260920;7;829
LUZ;201706260930;5;842
LUZ;201706260940;7;861
LUZ;201706260950;21;852
LUZ;201706261000;15;871
LUZ;201706261010;24;884
LUZ;201706261020;12;911
LUZ;201706261030;10;916
LUZ;201706261040;6;940
LUZ;201706261050;4;953
LUZ;201706261100;4;954
LUZ;201706261110;14;949
LUZ;201706261120;2;957
LUZ;201706261130;4;958
LUZ;201706261140;3;955
LUZ;201706261150;3;958
LUZ;201706261200;48;946
LUZ;201706261210;8;959
LUZ;201706261220;12;972
LUZ;201706261230;279;759
LUZ;201706261240;145;647
LUZ;201706261250;162;920
LUZ;201706261300;88;936
LUZ;201706261310;200;717
LUZ;201706261320;65;895
LUZ;201706261330;109;769
LUZ;201706261340;162;696
LUZ;201706261350;122;764
LUZ;201706261400;95;680
LUZ;201706261410;106;528
LUZ;201706261420;150;473
LUZ;201706261430;113;814
LUZ;201706261440;111;625
LUZ;201706261450;124;696
LUZ;201706261500;43;247
LUZ;201706261510;35;270
LUZ;201706261520;50;372
LUZ;201706261530;136;533
LUZ;201706261540;190;459
LUZ;201706261550;188;454
LUZ;201706261600;110;391
LUZ;201706261610;66;210
LUZ;201706261620;36;166
LUZ;201706261630;16;81
LUZ;201706261640;7;43
LUZ;201706261650;4;26
LUZ;201706261700;3;13
LUZ;201706261710;3;4
LUZ;201706261720;1;0
LUZ;201706261730;1;0
LUZ;201706261740;1;0
LUZ;201706261750;1;0
LUZ;201706261800;0;0
LUZ;201706261810;0;0
LUZ;201706261820;0;0
LUZ;201706261830;0;0
LUZ;201706261840;0;0
LUZ;201706261850;0;0
LUZ;201706261900;0;0
LUZ;201706261910;0;0
LUZ;201706261920;0;0
LUZ;201706261930;0;0
LUZ;201706261940;0;0
LUZ;201706261950;0;0
LUZ;201706262000;0;0
LUZ;201706262010;0;0
LUZ;201706262020;0;0
LUZ;201706262030;0;0
LUZ;201706262040;0;0
LUZ;201706262050;0;0
LUZ;201706262100;0;0
LUZ;201706262110;0;0
LUZ;201706262120;0;0
LUZ;201706262130;0;0
LUZ;201706262140;0;0
LUZ;201706262150;0;0
LUZ;201706262200;0;0
LUZ;201706262210;0;0
LUZ;201706262220;0;0
LUZ;201706262230;0;0
LUZ;201706262240;0;0
LUZ;201706262250;0;0
LUZ;201706262300;0;0
LUZ;201706262310;0;0
LUZ;201706262320;0;0
LUZ;201706262330;0;0
LUZ;201706262340;0;0
LUZ;201706262350;0;0
LUZ;201706270000;0;0
LUZ;201706270010;0;0
LUZ;201706270020;0;0
LUZ;201706270030;0;0
LUZ;201706270040;0;0
LUZ;201706270050;0;0
LUZ;201706270100;0;0
LUZ;201706270110;0;0
LUZ;201706270120;0;0
LUZ;201706270130;0;0
LUZ;201706270140;0;0
LUZ;201706270150;0;0
LUZ;201706270200;0;0
LUZ;201706270210;0;0
LUZ;201706270220;0;0
LUZ;201706270230;1;0
LUZ;201706270240;0;0
LUZ;201706270250;0;0
LUZ;201706270300;0;0
LUZ;201706270310;0;0
LUZ;201706270320;0;0
LUZ;201706270330;0;0
LUZ;201706270340;0;1
LUZ;201706270350;1;3
LUZ;201706270400;2;8
LUZ;201706270410;3;16
LUZ;201706270420;2;24
LUZ;201706270430;1;30
LUZ;201706270440;3;27
LUZ;201706270450;2;26
LUZ;201706270500;4;36
LUZ;201706270510;11;58
LUZ;201706270520;16;116
LUZ;201706270530;26;166
LUZ;201706270540;28;205
LUZ;201706270550;35;249
LUZ;201706270600;45;242
LUZ;201706270610;36;201
LUZ;201706270620;23;179
LUZ;201706270630;12;150
LUZ;201706270640;10;173
LUZ;201706270650;24;145
LUZ;201706270700;9;102
LUZ;201706270710;16;102
LUZ;201706270720;23;192
LUZ;201706270730;25;210
LUZ;201706270740;8;255
LUZ;201706270750;11;246
LUZ;201706270800;31;223
LUZ;201706270810;10;194
LUZ;201706270820;11;239
LUZ;201706270830;17;255
LUZ;201706270840;15;351
LUZ;201706270850;17;389
LUZ;201706270900;12;366
LUZ;201706270910;20;396
LUZ;201706270920;19;441
LUZ;201706270930;41;408
LUZ;201706270940;27;417
LUZ;201706270950;34;367
LUZ;201706271000;53;374
LUZ;201706271010;198;658
LUZ;201706271020;38;366
LUZ;201706271030;24;294
LUZ;201706271040;86;559
LUZ;201706271050;34;538
LUZ;201706271100;155;694
LUZ;201706271110;194;797
LUZ;201706271120;147;947
LUZ;201706271130;161;740
LUZ;201706271140;84;955
LUZ;201706271150;52;999
LUZ;201706271200;126;921
LUZ;201706271210;111;883
LUZ;201706271220;6;938
LUZ;201706271230;27;899
LUZ;201706271240;298;685
LUZ;201706271250;182;826
LUZ;201706271300;72;882
LUZ;201706271310;92;851
LUZ;201706271320;255;719
LUZ;201706271330;224;541
LUZ;201706271340;185;888
LUZ;201706271350;130;281
LUZ;201706271400;206;414
LUZ;201706271410;84;330
LUZ;201706271420;189;629
LUZ;201706271430;90;343
LUZ;201706271440;85;290
LUZ;201706271450;8;247
LUZ;201706271500;13;252
LUZ;201706271510;3;280
LUZ;201706271520;10;264
LUZ;201706271530;10;287
LUZ;201706271540;6;286
LUZ;201706271550;20;238
LUZ;201706271600;10;214
LUZ;201706271610;87;373
LUZ;201706271620;56;233
LUZ;201706271630;26;230
LUZ;201706271640;28;195
LUZ;201706271650;16;192
LUZ;201706271700;19;161
LUZ;201706271710;7;139
LUZ;201706271720;13;126
LUZ;201706271730;10;119
LUZ;201706271740;3;108
LUZ;201706271750;8;77
LUZ;201706271800;6;57
LUZ;201706271810;1;49
LUZ;201706271820;4;40
LUZ;201706271830;3;27
LUZ;201706271840;2;19
LUZ;201706271850;2;13
LUZ;201706271900;1;6
LUZ;201706271910;1;4
LUZ;201706271920;1;2
LUZ;201706271930;0;1
LUZ;201706271940;0;0
LUZ;201706271950;0;0
LUZ;201706272000;0;0
LUZ;201706272010;0;0
LUZ;201706272020;0;0
LUZ;201706272030;0;0
LUZ;201706272040;0;0
LUZ;201706272050;0;0
LUZ;201706272100;0;0
LUZ;201706272110;0;0
LUZ;201706272120;0;0
LUZ;201706272130;0;0
LUZ;201706272140;0;0
LUZ;201706272150;0;0
LUZ;201706272200;0;0
LUZ;201706272210;0;0
LUZ;201706272220;0;0
LUZ;201706272230;0;0
LUZ;201706272240;0;0
LUZ;201706272250;0;0
LUZ;201706272300;0;0
LUZ;201706272310;0;0
LUZ;201706272320;0;0
LUZ;201706272330;0;0
LUZ;201706272340;0;0
LUZ;201706272350;0;0
LUZ;201706280000;1;0
LUZ;201706280010;0;0
LUZ;201706280020;0;0
LUZ;201706280030;0;0
LUZ;201706280040;0;0
LUZ;201706280050;0;0
LUZ;201706280100;0;0
LUZ;201706280110;0;0
LUZ;201706280120;0;0
LUZ;201706280130;0;0
LUZ;201706280140;0;0
LUZ;201706280150;0;0
LUZ;201706280200;0;0
LUZ;201706280210;0;0
LUZ;201706280220;0;0
LUZ;201706280230;0;0
LUZ;201706280240;0;0
LUZ;201706280250;0;0
LUZ;201706280300;0;0
LUZ;201706280310;0;0
LUZ;201706280320;0;0
LUZ;201706280330;0;0
LUZ;201706280340;0;0
LUZ;201706280350;0;0
LUZ;201706280400;1;2
LUZ;201706280410;0;1
LUZ;201706280420;0;2
LUZ;201706280430;0;2
LUZ;201706280440;0;2
LUZ;201706280450;0;2
LUZ;201706280500;1;3
LUZ;201706280510;1;5
LUZ;201706280520;0;7
LUZ;201706280530;1;9
LUZ;201706280540;1;9
LUZ;201706280550;2;12
LUZ;201706280600;1;15
LUZ;201706280610;7;32
LUZ;201706280620;18;78
LUZ;201706280630;2;101
LUZ;201706280640;143;254
LUZ;201706280650;55;337
LUZ;201706280700;68;270
LUZ;201706280710;140;499
LUZ;201706280720;63;583
LUZ;201706280730;154;502
LUZ;201706280740;248;607
LUZ;201706280750;128;463
LUZ;201706280800;124;329
LUZ;201706280810;207;429
LUZ;201706280820;114;333
LUZ;201706280830;136;313
LUZ;201706280840;180;459
LUZ;201706280850;220;644
LUZ;201706280900;240;837
LUZ;201706280910;45;238
LUZ;201706280920;23;271
LUZ;201706280930;341;753
LUZ;201706280940;99;1063
LUZ;201706280950;310;831
LUZ;201706281000;16;271
LUZ;201706281010;20;319
LUZ;201706281020;68;362
LUZ;201706281030;92;457
LUZ;201706281040;319;601
LUZ;201706281050;56;1152
LUZ;201706281100;257;688
LUZ;201706281110;272;670
LUZ;201706281120;304;520
LUZ;201706281130;62;324
LUZ;201706281140;102;358
LUZ;201706281150;62;299
LUZ;201706281200;14;197
LUZ;201706281210;95;328
LUZ;201706281220;53;274
LUZ;201706281230;17;171
LUZ;201706281240;101;376
LUZ;201706281250;74;450
LUZ;201706281300;18;315
LUZ;201706281310;27;215
LUZ;201706281320;21;168
LUZ;201706281330;8;133
LUZ;201706281340;31;182
LUZ;201706281350;40;138
LUZ;201706281400;8;67
LUZ;201706281410;6;51
LUZ;201706281420;5;30
LUZ;201706281430;2;21
LUZ;201706281440;1;28
LUZ;201706281450;1;25
LUZ;201706281500;3;20
LUZ;201706281510;6;26
LUZ;201706281520;13;64
LUZ;201706281530;5;64
LUZ;201706281540;7;47
LUZ;201706281550;1;33
LUZ;201706281600;1;31
LUZ;201706281610;3;36
LUZ;201706281620;4;47
LUZ;201706281630;4;63
LUZ;201706281640;4;61
LUZ;201706281650;4;45
LUZ;201706281700;2;34
LUZ;201706281710;0;30
LUZ;201706281720;3;33
LUZ;201706281730;3;21
LUZ;201706281740;2;14
LUZ;201706281750;1;14
LUZ;201706281800;1;13
LUZ;201706281810;0;11
LUZ;201706281820;1;10
LUZ;201706281830;1;7
LUZ;201706281840;1;4
LUZ;201706281850;1;4
LUZ;201706281900;1;3
LUZ;201706281910;0;1
LUZ;201706281920;0;1
LUZ;201706281930;0;0
LUZ;201706281940;0;0
LUZ;201706281950;0;0
LUZ;201706282000;0;0
LUZ;201706282010;0;0
LUZ;201706282020;0;0
LUZ;201706282030;0;0
LUZ;201706282040;0;0
LUZ;201706282050;0;0
LUZ;201706282100;0;0
LUZ;201706282110;0;0
LUZ;201706282120;0;0
LUZ;201706282130;0;0
LUZ;201706282140;0;0
LUZ;201706282150;0;0
LUZ;201706282200;0;0
LUZ;201706282210;0;0
LUZ;201706282220;0;0
LUZ;201706282230;0;0
LUZ;201706282240;0;0
LUZ;201706282250;0;0
LUZ;201706282300;0;0
LUZ;201706282310;0;0
LUZ;201706282320;0;0
LUZ;201706282330;0;0
LUZ;201706282340;0;0
LUZ;201706282350;0;0
LUZ;201706290000;0;0
LUZ;201706290010;0;0
LUZ;201706290020;0;0
LUZ;201706290030;0;0
LUZ;201706290040;0;0
LUZ;201706290050;0;0
LUZ;201706290100;0;0
LUZ;201706290110;0;0
LUZ;201706290120;0;0
LUZ;201706290130;0;0
LUZ;201706290140;0;0
LUZ;201706290150;0;0
LUZ;201706290200;0;0
LUZ;201706290210;0;0
LUZ;201706290220;0;0
LUZ;201706290230;0;0
LUZ;201706290240;0;0
LUZ;201706290250;0;0
LUZ;201706290300;0;0
LUZ;201706290310;0;0
LUZ;201706290320;0;0
LUZ;201706290330;0;1
LUZ;201706290340;0;1
LUZ;201706290350;1;2
LUZ;201706290400;1;5
LUZ;201706290410;0;6
LUZ;201706290420;3;12
LUZ;201706290430;5;24
LUZ;201706290440;1;37
LUZ;201706290450;5;38
LUZ;201706290500;53;108
LUZ;201706290510;41;99
LUZ;201706290520;59;128
LUZ;201706290530;16;303
LUZ;201706290540;98;230
LUZ;201706290550;96;232
LUZ;201706290600;54;423
LUZ;201706290610;119;350
LUZ;201706290620;25;171
LUZ;201706290630;147;305
LUZ;201706290640;111;465
LUZ;201706290650;30;550
LUZ;201706290700;59;545
LUZ;201706290710;130;385
LUZ;201706290720;93;364
LUZ;201706290730;20;341
LUZ;201706290740;43;245
LUZ;201706290750;15;194
LUZ;201706290800;221;458
LUZ;201706290810;5;709
LUZ;201706290820;10;737
LUZ;201706290830;38;780
LUZ;201706290840;117;751
LUZ;201706290850;259;588
LUZ;201706290900;285;624
LUZ;201706290910;220;853
LUZ;201706290920;55;943
LUZ;201706290930;109;978
LUZ;201706290940;335;761
